,Companies,ESG Risk Score,ESG Risk Rating,Opportunities in Clean Tech Sentiment Score,Carbon Emissions Sentiment Score,Water Stress Sentiment Score,Electronic Waste Sentiment Score,Toxic Emissions & Waste Sentiment Score,Human Capital Development Sentiment Score,Privacy and Data Security Sentiment Score,Labor Management Sentiment Score,Governance Sentiment Score,Ticker,Market Capitalisation,Page Count,Sentence Count,Word Count
298,Renalytix,26.4,Medium ESG Risk,0.3631958333333334,0.0,0.0,0.34735,0.0,0.4765735632183909,0.3383467213114754,0.3709943181818181,0.36564231974921596,RNLX,0.00010062469380530973,0.25280898876404495,0.20927652019529516,0.2274137841487483
299,Renrui Human Resources Technology Holdings Ltd,25.2,Medium ESG Risk,0.5856386363636363,0.20199285714285717,0.29217692307692306,0.17432777777777778,-0.6808,0.43550000000000005,0.3824721698113206,0.34691799307958493,0.3310465753424659,6919.HK,6.962293792035398e-05,0.46348314606741575,0.35042166000887703,0.40773345798275684
300,Reply SPA,22.2,Medium ESG Risk,0.4067716666666668,0.2969085106382979,0.08668000000000001,0.052085000000000006,0.0,0.5045666666666667,0.4212939024390243,0.46598488372093033,0.3207483050847456,0RV0.IL,0.0027218791269911506,0.17134831460674158,0.08610741233910342,0.09575283058065856
301,Rightmove,19.1,Low ESG Risk,0.6693254901960783,0.26958369565217377,0.25196666666666667,0.033431249999999996,0.0,0.34004285714285715,0.3529523809523809,0.4005842105263157,0.5031029411764706,RMV.L,0.0031577809234513273,0.042134831460674156,0.06635596981802042,0.0614677469616703
302,RingCentral Inc,19.1,Low ESG Risk,0.42035999999999996,0.7096,0.0,0.4914,0.0,0.09053333333333334,0.0,0.6190666666666668,0.47935000000000005,RNG,0.004808612474336283,0.0449438202247191,0.008433200177541057,0.007472473252311208
303,Roper Technologies Inc,22.8,Medium ESG Risk,0.6541137931034483,0.7911833333333332,0.6548769230769231,0.40315,0.0,0.7639142857142857,0.7103304347826086,0.6392304347826088,0.5821000000000001,ROP,0.022675205890265487,0.10393258426966293,0.03462050599201065,0.02822140853848551
304,Rovio Entertainment,20.3,Medium ESG Risk,0.5268285714285714,0.25575925925925924,0.0,-0.19063333333333332,0.0,0.523575,0.3505181818181819,0.41366363636363634,0.3014588235294118,ROVIO.HE,0.0002733011343362832,0.03089887640449438,0.029072347980470484,0.023397735535473148
305,Sabre Corp,22.7,Medium ESG Risk,0.5574,0.0,0.0,0.0,0.0,0.66055,0.0,0.9018,0.7395333333333333,SABR,0.0015102885380530973,0.03932584269662921,0.00887705281846427,0.007855510543263737
306,Salesforce Inc,13.2,Low ESG Risk,0.5568873873873874,0.3334372093023256,0.12182222222222222,0.26380833333333337,0.5267,0.4883208333333333,0.49302666666666656,0.4887769230769231,0.5507658536585365,CRM,0.08761061946902655,0.199438202247191,0.13293386595650244,0.12090994079152384
307,Samsung SDS Co Ltd,20.1,Medium ESG Risk,0.7133618090452258,0.6001190476190476,0.8229200000000001,0.6996666666666668,0.9151666666666668,0.6764303797468356,0.625752647975079,0.612243255813953,0.5893149572649569,018260.KS,0.003863214217256637,0.3146067415730337,0.17598757212605415,0.27004778227900694
308,"Sansan, Inc",27.5,Medium ESG Risk,0.5125850000000001,0.47645000000000004,0.49135,0.4404,0.0,0.4767304347826086,0.2628593406593406,0.2995442857142858,0.41064259259259256,4443.T,0.000610270603539823,0.08707865168539326,0.12893919218819352,0.12188376441258959
309,SAP,11.0,Low ESG Risk,0.4686596385542166,0.2250029999999998,0.07910487804878051,0.21582666666666672,0.5250333333333334,0.4023848979591838,0.22895388429752056,0.3445006276150624,0.3386617524339358,SAP,0.05707964601769912,0.949438202247191,0.7680869951176209,0.8189661888438766
310,Sapiens International Corp,22.1,Medium ESG Risk,0.49752448979591835,0.38867307692307695,0.3517625,0.22405833333333333,0.0,0.51275,0.46667199999999986,0.5338673913043476,0.5391383333333334,SPNS,0.0006242324389380531,0.1404494382022472,0.09764758100310697,0.0909746026799626
311,SB Technology Corp,28.0,Medium ESG Risk,0.46769234042553204,0.40204380952380964,0.13092769230769236,0.23045172413793102,0.8832499999999999,0.25794063926940636,0.3837226371061843,0.40200000000000036,0.4104724637681164,4726.T,0.00018899600044247787,0.31179775280898875,0.6990679094540613,0.7206619403760257
312,"Schrodinger, Inc",24.4,Medium ESG Risk,0.8767666666666667,0.5513000000000001,0.8091,0.8429333333333333,0.0,0.7234333333333334,0.32905,0.45183999999999996,0.4865153846153847,SDGR,0.0010316154336283186,0.008426966292134831,0.007545494895694629,0.007329645787888231
313,Science Applications International Corp,21.3,Medium ESG Risk,0.43316250000000006,0.31773928571428556,0.0,0.34700000000000003,-0.1027,0.22607272727272723,0.6000970588235295,0.2293846153846154,0.3196145833333334,SAIC,0.0022715088424778763,0.06460674157303371,0.033732800710164226,0.029357536096395555
314,Scout24,17.3,Low ESG Risk,0.4657785714285712,0.22543467741935486,0.0,0.06651304347826086,-0.61155,0.6463,0.28602737430167574,0.31104821428571433,0.3721149659863946,G24.DE,0.0023805055761061946,0.22752808988764045,0.17199289835774523,0.153065596759115
315,SCSK Corp,17.5,Low ESG Risk,0.43249560439560425,0.17342409638554213,0.4820333333333333,0.13524761904761903,0.0,0.48924718614718604,0.4439035714285714,0.46233716012084597,0.4080888888888887,9719.T,0.0024128438407079646,0.24157303370786518,0.4338659565024412,0.5092383400851771
316,Sea Ltd,29.2,Medium ESG Risk,0.6825399999999999,0.90935,0.57368,0.0,0.0,0.9237,0.6434813953488375,0.5283260869565217,0.5090333333333332,SE,0.028688956715044248,0.1404494382022472,0.046826453617399025,0.05138542640490288
317,ServiceNow Inc,15.7,Low ESG Risk,0.548075,0.41023888888888893,0.0,0.46655,0.0,0.0,0.5660214285714286,0.5025,0.4929666666666667,NOW,0.046902654867256637,0.011235955056179775,0.006657789613848202,0.006433728056507738
318,Sesa SpA,23.8,Medium ESG Risk,0.5670530612244898,0.4430046875,0.08827222222222221,-0.058535897435897405,-0.4404,0.5672264367816093,0.4551510204081634,0.449138125,0.4303652631578946,0QHK.L,0.0011695947584070797,0.24157303370786518,0.14070128717265867,0.16434896644853017
319,Shopify Inc,23.4,Medium ESG Risk,0.4667,0.2945423728813558,0.5106,0.29596666666666666,0.0,0.29170909090909086,0.45550000000000007,0.27453333333333335,0.48423,SHOP,0.03597654904070796,0.08146067415730338,0.05392809587217044,0.04087462345486652
320,"ShotSpotter, Inc",22.8,Medium ESG Risk,0.5604696969696968,0.15056666666666665,-0.14710000000000004,-0.15335000000000001,0.0,0.29143,0.5233938271604939,0.7333039999999998,0.5203485714285714,SSTI,0.00014129383362831857,0.12078651685393259,0.0823346648912561,0.0732055676742495
321,SII,24.0,Medium ESG Risk,0.4410090909090909,0.09482068965517244,-0.002072727272727287,-0.19849999999999998,-0.091325,0.65945,0.2174714285714286,0.33435348837209306,0.3431,SII,0.0005920454796460177,0.06741573033707865,0.0494895694629383,0.047951075101277656
322,Silverlake Axis Ltd,19.1,Low ESG Risk,0.3202684210526316,0.21872000000000003,0.56975,0.4509094339622641,0.0,0.4591921212121213,0.23651309523809533,0.3408498245614032,0.39073773861967653,5CP.SI,0.00028425341809734515,0.6629213483146067,0.48246782068353306,0.5991547210969149
323,SimCorp,18.8,Low ESG Risk,0.36956428571428573,0.20193448275862072,0.4033,0.09019090909090909,0.4404,0.46924827586206896,0.30505625,0.5423736842105263,0.4537826666666666,SIM.CO,0.0012751953349557522,0.056179775280898875,0.040390590324012425,0.035427703334372077
324,Sinch,21.3,Medium ESG Risk,0.38027,0.08654210526315788,0.0,0.7093700000000001,0.0,0.3069869565217392,0.4144809523809525,0.21753828571428577,0.2935943438914024,SINCH.ST,0.0024528758088495574,0.33707865168539325,0.3155792276964048,0.3146424119663447
325,SMS Co Ltd,28.6,Medium ESG Risk,0.6437532091097306,0.6390018018018017,0.1967,0.432814,0.0,0.49513510638297886,0.40541072961373353,0.36182241715399616,0.41810557377049207,2175.T,0.0010973117491150442,0.5056179775280899,0.5388371060807812,0.5457956788199855
326,Snap Inc,23.6,Medium ESG Risk,0.5919999999999996,0.24958947368421047,0.0984,-0.12099285714285712,-0.054339999999999986,0.37762857142857126,0.3285478260869565,0.29784166666666667,0.38604264705882363,SNAP,0.026053485196460176,0.1601123595505618,0.09609409675987572,0.0764386620961878
327,Softcat,21.4,Low ESG Risk,0.6230363636363637,0.3854538461538461,0.0,0.7699499999999999,0.0,0.5462,0.8519,0.58315,0.0,SCT.L,0.0018251847871681415,0.03651685393258427,0.007101642254771416,0.008374883141165471
328,Softronic,21.4,Medium ESG Risk,0.5219625,0.12769999999999998,0.0,0.0,0.0,0.28718888888888894,0.4137407407407408,0.48573199999999994,0.35551749999999993,SOF-B.ST,6.690204845132743e-05,0.06460674157303371,0.03351087438970262,0.02594915342266542
329,SoftwareONE Holding,16.0,Low ESG Risk,0.4608232142857144,0.3738769230769231,0.0,0.5045000000000001,0.0,0.4137730337078653,0.3013861788617887,0.287152709359606,0.3254652466367712,SWON.SW,0.0010268432053097344,0.43258426966292135,0.308699511762095,0.3180962397423912
330,Solutions 30,18.1,Low ESG Risk,0.8030800000000001,0.0,0.0,0.8912500000000001,0.0,0.0,0.8144666666666667,0.0,0.72344,S30.PA,0.000373776587920354,0.03932584269662921,0.0039946737683089215,0.005907863301132232
331,Sopra Steria Group,15.1,Low ESG Risk,0.5045185840707965,0.2812368951612903,0.34722105263157893,0.02253953488372094,0.14444285714285715,0.45217708333333334,0.3925828828828828,0.4598150289017339,0.45682688821752276,SOP.PA,0.0016515869907079647,0.23595505617977527,0.2399023524189969,0.26771709774592295
332,Splunk Inc,17.8,Low ESG Risk,0.35267499999999996,0.2110722222222222,0.2716,0.0,0.0,0.4727666666666666,0.4245,0.445075,0.40954615384615384,SPLK,0.009678974867256638,0.05337078651685393,0.02596537949400799,0.021716266749766282
333,Spotify Technology,21.2,Medium ESG Risk,0.5313533333333333,0.17446216216216218,0.0,0.18317142857142857,0.0,0.5688,0.37598947368421054,0.5817875,0.29122000000000003,SPOT,0.012053122492035398,0.10112359550561797,0.05148690634709276,0.044049288459540877
334,Square Enix Holdings Co Ltd,17.5,Low ESG Risk,0.7119,0.0,0.0,0.0,0.0,0.6684666666666667,0.5020347826086957,0.394552380952381,0.3412488372093024,SQNXF,0.002417709536283186,0.028089887640449437,0.03905903240124279,0.04545808663134933
335,"SS&C Technologies Holdings, Inc",22.2,Medium ESG Risk,0.6343294117647059,0.014914285714285744,0.18155000000000002,0.18155000000000002,0.0,0.5507333333333333,0.5788163265306122,0.3402939393939394,0.3826826086956522,SSNC,0.008241689373451327,0.06460674157303371,0.05215268530847759,0.04226394515425366
336,Starbreeze,20.4,Medium ESG Risk,0.0,0.0,0.0,0.041633333333333335,0.0,0.2728,0.31301999999999996,0.4372166666666667,0.151835,STAR-B.ST,3.816091881415929e-05,0.014044943820224719,0.015978695073235686,0.011257401059520099
337,Stillfront Group,18.8,Low ESG Risk,0.3778214285714286,0.3366918918918918,0.4588,-0.004916666666666662,-0.1614,0.08360000000000001,0.19185624999999995,0.28077647058823524,0.40240434782608686,SF.ST,0.0005917640380530974,0.056179775280898875,0.042831779849090104,0.037738911395034797
338,"Sumo Logic, Inc",17.5,Low ESG Risk,0.40424705882352946,0.22098823529411762,-0.2508333333333333,0.2006333333333333,0.0,0.30373124999999995,0.4424533333333335,0.597968,0.5040657894736843,SUMO,0.0005482762194690265,0.05056179775280899,0.02885042166000888,0.025501194556975176
339,Sunevision Holdings Ltd,25.9,Medium ESG Risk,0.7323900000000001,0.39015714285714276,0.24551666666666674,0.026895000000000002,-0.24062500000000003,0.55806,0.45064333333333323,0.49311388888888896,0.426528125,1686.HK,0.0008642300207964602,0.07865168539325842,0.04704837993786063,0.04288719227173574
340,Sword Group,22.7,Medium ESG Risk,0.14253333333333332,0.0,0.0,0.41800000000000004,0.0,0.31653749999999997,0.5648799999999999,0.6571363636363636,0.5054823529411765,SWP.PA,0.00022671126296460177,0.02247191011235955,0.01442521083000444,0.016470603510958762
341,"Synopsys, Inc",14.4,Low ESG Risk,0.6305644230769235,0.40756990291262135,-0.029475,-0.15347142857142856,0.0,0.4591296296296297,0.42013006993006974,0.4739711111111114,0.49474575163398704,SNPS,0.0221092583079646,0.2556179775280899,0.13293386595650244,0.13725070115300717
342,Systena Corp,22.8,Medium ESG Risk,0.6083888888888889,0.28002000000000005,0.0,0.56555,0.0,0.5208142857142857,0.25960566037735844,0.21666190476190472,0.2259912087912088,2317.T,0.0005996731008849558,0.05056179775280899,0.07012871726586774,0.07884076036148333
343,"Take-Two Interactive Software, Inc",13.8,Low ESG Risk,0.2749882352941176,-0.5568,0.0,0.9628,0.0,0.37772179487179475,0.12597039106145252,0.3273854166666667,0.3111377697841724,TTWO,0.007325899440707964,0.28651685393258425,0.3124722592099423,0.31516827672172015
344,Tanla Platforms Ltd,24.8,Medium ESG Risk,0.46922571428571425,0.3782,0.6124,0.39730000000000004,0.0,0.5080939655172412,0.31683439490445847,0.2453377777777776,0.3516247191011236,TANLA.NS,0.001273616192920354,0.32865168539325845,0.4462938304482912,0.42664511270385375
345,Tata Consultancy Services Ltd,14.2,Low ESG Risk,0.5358358585858584,0.2658717948717949,0.3894025,0.14245757575757584,0.17715,0.5459755627009644,0.33679249999999994,0.34601362318840556,0.4287521456436928,TCS.BO,0.08097345132743362,0.9887640449438202,0.6877496671105193,0.7685026488002493
346,TeamViewer,12.8,Low ESG Risk,0.6067257142857143,0.2608853146853146,0.38250000000000006,0.47996,0.0,0.3933785714285714,0.5311540983606556,0.4247145833333335,0.4452975000000001,TMV.DE,0.0012666729367256638,0.07584269662921349,0.06435863293386596,0.06199361171704581
347,Tech Mahindra Ltd,12.7,Low ESG Risk,0.6737666666666666,0.6610027027027024,0.6323000000000001,0.22581666666666664,0.0,0.5678058823529412,0.07534482758620688,0.5439214285714286,0.5990559999999999,TECHM.BO,0.008219941955309734,0.08426966292134831,0.030181979582778518,0.03512257193310481
348,Temenos,11.2,Low ESG Risk,0.5723421232876713,0.34402994923857866,0.16362448979591837,0.13618688524590164,-0.6858,0.4793952380952379,0.3314909836065572,0.38552857142857133,0.4091521929824558,TEMN.SW,0.003097382032300885,0.6460674157303371,0.7081668885929872,0.7360873065337072
349,"Tenable Holdings, Inc",26.1,Medium ESG Risk,0.6884363636363637,0.49371666666666664,0.5999,0.0,0.0,0.5138,0.5117703703703705,0.4048777777777777,0.5876249999999998,TENB,0.002761501224778761,0.0702247191011236,0.02862849533954727,0.025663498493819464
350,Tencent Holdings Ltd,22.9,Medium ESG Risk,0.6088805825242718,0.48836530612244905,0.4646800000000001,-0.064,0.0,0.6343882352941176,0.4868719696969695,0.5294108695652175,0.5318136363636367,0LEA.L,0.19601769911504424,0.05898876404494382,0.10363959165557035,0.08035343305287213
351,Teradata Corp,17.7,Low ESG Risk,0.5708739130434781,0.4600711111111111,0.07759285714285714,-0.27634615384615385,-0.7351,0.3416324324324324,0.39458769841269786,0.423892424242424,0.40694380952380954,TDC,0.0021988716743362832,0.19662921348314608,0.10031069684864626,0.0937272774488418
352,The Sage Group,17.7,Low ESG Risk,0.41921969696969696,0.14828107142857144,-0.039192307692307686,-0.161495,0.0,0.562685,0.28652638297872335,0.3750780219780221,0.48562137404580163,SGE.L,0.00426583879380531,0.199438202247191,0.1604527296937417,0.1425612859665524
353,The Western Union Co,14.2,Low ESG Risk,0.40285799999999994,0.27926226415094346,0.12208333333333328,-0.11575714285714286,-0.6705,0.26960449438202255,0.3295079601990048,0.3431492187499997,0.3225815450643775,WU,0.003243970378761062,0.30337078651685395,0.20683533067021748,0.2131959592811883
354,Thunder Software Technology Co Ltd,24.6,Medium ESG Risk,0.3951,-0.2732,0.0,0.0,0.39744999999999997,0.28383250000000004,0.21435,0.29768518518518516,0.22659465648854954,300496.SZ,0.002769066334955752,0.21629213483146068,0.20173102529960052,0.18267632699698763
355,TietoEVRY Corp,13.4,Low ESG Risk,0.5503183333333332,0.4307469387755103,0.0,0.17818888888888887,0.0,0.33790277777777794,0.2800284768211921,0.24687963800904975,0.29402343749999993,TIETO.HE,0.0013831360933628319,0.46629213483146065,0.30470483799378606,0.2586475537550639
356,"TIS, Inc",19.3,Low ESG Risk,0.521842156862745,0.4323219999999999,0.9962,0.23956999999999998,0.0,0.5351479452054794,0.4163053333333333,0.5011247474747473,0.5649200913242006,3626.T,0.0026130225411504426,0.11797752808988764,0.21859742565468265,0.24831853121429312
357,Total System Services,18.0,Low ESG Risk,0.6070055555555556,0.38980000000000004,0.30644999999999994,-0.10091111111111112,0.0,0.0,0.38044,0.232475,0.5355166666666666,GPN,0.016777647348672566,0.025280898876404494,0.011318242343541944,0.00914095772307053
358,Totvs,19.9,Low ESG Risk,0.537422222222222,0.15625000000000003,0.23437500000000003,-0.17893684210526317,0.0,0.5101842105263158,0.503567415730337,0.4471126865671643,0.46858730158730155,TOTS3.SA,0.002035908210176991,0.3202247191011236,0.21193963604083443,0.25480419653059105
359,TradeDoubler,32.8,High ESG Risk,0.3162833333333333,0.0,0.0,0.20953333333333335,0.0,0.3489277777777777,0.340593220338983,0.27412142857142857,0.24360157728706616,TRAD.ST,1.162487346460177e-05,0.15168539325842698,0.17953839325343987,0.17171107302378727
360,TravelSky Technology Ltd,22.3,Medium ESG Risk,0.6469981132075471,0.4659289473684211,0.32900624999999994,0.08131500000000001,-0.46015999999999996,0.6140062500000001,0.532757317073171,0.610577519379845,0.5783494736842106,0696.HK,0.001951333325221239,0.14606741573033707,0.10031069684864626,0.10344603718707801
361,"Trend Micro, Inc",18.9,Low ESG Risk,0.4828999999999999,0.6247384615384616,0.6569,0.61188,0.0,0.4601923076923077,0.46713442028985497,0.36721499999999996,0.3680441860465116,TMICY,0.0036027953840707966,0.2247191011235955,0.0985352862849534,0.09511010699075517
362,Trip Group Ltd,24.5,Medium ESG Risk,0.6556894736842104,0.6253352941176471,0.698225,0.07025,0.70715,0.5864428571428572,0.5679080000000001,0.562397142857143,0.5172311111111111,9961.HK,0.006390690248672566,0.09550561797752809,0.04971149578339991,0.047951075101277656
363,TripAdvisor Inc,25.8,Medium ESG Risk,0.2182945945945946,0.50865,-0.4404,0.08823636363636361,0.0,0.47013771929824577,0.2805045325779035,0.4050355353075167,0.4281326436781609,TRIP,0.0017225026831858407,0.6404494382022472,0.651797603195739,0.7080671548769087
364,Twilio Inc,23.8,Low ESG Risk,0.3688,0.1281794117647059,0.28656,0.18213333333333334,0.0,0.4671241379310344,0.3510796296296298,0.22631428571428572,0.3942933333333334,TWLO,0.012255212969911505,0.14606741573033707,0.06768752774079005,0.07268619507634777
365,"Twitter, Inc",19.8,Low ESG Risk,0.5497275,0.3577903225806451,0.17424000000000003,0.08086000000000002,0.0,0.3061142857142857,0.4253918918918917,0.39877234042553183,0.37776796116504874,TWTR,0.01701539296283186,0.14887640449438203,0.1051930758988016,0.08826088085592604
366,"Tyler Technologies, Inc",19.4,Medium ESG Risk,0.5969901960784313,0.6105717948717948,0.5215833333333334,0.42748461538461535,0.0,0.483805,0.31860000000000005,0.5054820512820511,0.4983763440860214,TYL,0.008011440707964602,0.12359550561797752,0.0723479804704838,0.0759127973408123
367,"Uber Technologies, Inc",29.3,Medium ESG Risk,0.5013679245283019,0.2381514450867053,-0.14546666666666666,0.3085379310344828,0.0,0.37393142857142864,0.32516304347826086,0.391504424778761,0.307905072463768,UBER,0.027914406739823008,0.28370786516853935,0.16267199289835774,0.14897553755063883
368,Ubisoft Entertainment,13.8,Low ESG Risk,0.5403304878048781,0.4174609756097561,0.0,0.16895438596491222,0.03810624999999998,0.3933626728110601,0.3322486868686868,0.326908227848101,0.38949887063655053,UBI.PA,0.0023860532309734513,0.9438202247191011,0.6868619618286729,0.9343513036252208
369,Unisys Corp,22.8,Medium ESG Risk,0.4200886363636364,0.5628666666666667,0.0,0.3022916666666667,0.0,0.3278915254237286,0.2693358064516129,0.3052990963855422,0.3204750720461095,UIS,0.0005787657628318584,0.6825842696629213,0.43919218819351974,0.4737976524358575
370,"Upwork, Inc",18.6,Low ESG Risk,0.4541862068965516,0.12537821782178218,0.19755,0.17328333333333332,0.0,0.5127333333333334,0.4280402777777778,0.27466071428571437,0.46081666666666676,UPWK,0.0012641441982300884,0.1601123595505618,0.09121171770972038,0.08571595512620754
371,USU Software,19.8,Low ESG Risk,0.5541891891891894,0.3978723404255319,0.408225,0.17931071428571427,0.0,0.21287647058823533,0.3451962264150944,0.3501587301587301,0.2705169491525423,OSP2.DE,0.0001152739314159292,0.10112359550561797,0.10119840213049268,0.08129479588656903
372,V2Y Corp Ltd,22.5,Medium ESG Risk,0.6572159999999999,0.5837090909090911,0.5016133333333334,0.2006,0.0,0.4569571428571429,0.28105399999999997,0.4396547169811321,0.3395061728395062,V2Y.SI,4.511079672566372e-06,0.06460674157303371,0.05304039059032401,0.04478290225407708
373,Vakrangee Ltd,7.5,Negligible ESG Risk,0.8432000000000001,0.5994,0.0,0.9538,0.0,0.76375,0.3124,0.6687200000000001,0.598955,VAKRANGEE.NS,0.00022051143588495576,0.2050561797752809,0.01575676875277408,0.014905993559779786
374,Verint Systems Inc,20.1,Medium ESG Risk,0.7094741935483871,0.3441,0.8069500000000001,0.07035416666666668,-0.003257142857142895,0.5477857142857142,0.5151928571428569,0.5602183333333333,0.612555172413793,VRNT,0.001473393161061947,0.08707865168539326,0.06258322237017311,0.0593123506803781
375,"Vertex, Inc",23.9,Medium ESG Risk,0.4523375,0.15832142857142856,0.0,-0.2648,-0.21783333333333332,0.46575999999999995,0.6097684210526315,0.5504764705882352,0.4195392857142857,VRTX,0.03107078071504425,0.09550561797752809,0.05703506435863293,0.05485223849589695
376,Vesync Co Ltd,25.2,Medium ESG Risk,0.4879176470588237,-0.11230312500000005,0.25188333333333335,-0.26042941176470585,-0.5092666666666666,0.4662833333333334,0.35383749999999997,0.3743157894736841,0.36755641025641017,2148.HK,0.00032924302650442475,0.06741573033707865,0.04016866400355082,0.041510854887296146
377,"Visa, Inc",16.1,Low ESG Risk,0.5878985915492955,0.3419112068965515,0.33183636363636365,0.27016249999999997,0.0,0.518442857142857,0.35252461538461527,0.5144385826771652,0.5133932584269663,V,0.20707964601769913,0.14887640449438203,0.11562361296049711,0.11132102420276306
378,Vista Group International Ltd,22.3,Medium ESG Risk,0.5656199999999999,0.18654666666666664,0.07955,0.5285,0.0,0.3343942307692308,0.28232592592592604,0.22284646464646465,0.33539166666666637,VGL.NZ,0.0001320762121238938,0.17134831460674158,0.22636484687083888,0.19952347564142517
379,Vitec Software Group,19.8,Low ESG Risk,0.5213945454545453,0.15331428571428574,0.16959999999999997,0.1418263157894737,0.0,0.2954718309859155,0.3000162790697677,0.23821645569620262,0.29586713091921985,VIT-B.ST,0.0008476525539823009,0.3595505617977528,0.2960497114957834,0.28180507946400746
380,VMware Inc,14.3,Low ESG Risk,0.48589333333333307,0.4264736196319019,0.2932666666666667,0.0936846153846154,0.0,0.5141333333333333,0.5753617647058822,0.4667793103448275,0.5457100000000001,VMW,0.020726760438938053,0.16853932584269662,0.10119840213049268,0.09818089747584917
381,"VNET Group, Inc",32.6,High ESG Risk,0.5316974025974024,0.4008830769230769,0.053505882352941174,0.07139411764705883,0.0,0.27841000000000005,0.2976568807339449,0.22502181818181818,0.30739767441860466,VNET,0.00039149289911504426,0.07865168539325842,0.06369285397248113,0.05321621481250649
382,Vobile Group Ltd,26.2,Medium ESG Risk,0.4988444444444445,0.2164111111111111,-0.12051428571428573,-0.015911111111111112,-0.70715,0.06484999999999999,0.41962142857142853,0.4056411764705882,0.43884062499999993,VOBIF,0.0005180624424778761,0.03089887640449438,0.022192632046160676,0.02038537446764309
383,Volue,21.8,Medium ESG Risk,0.5990068965517241,0.37829019607843134,0.5263,0.2405363636363636,-0.34,0.7180875,0.4955399999999998,0.4845479999999999,0.48427999999999993,VOLUE.OL,0.00031170051473451325,0.0702247191011236,0.03395472703062583,0.033382673730133997
384,Webjet Ltd,24.2,Medium ESG Risk,0.5107,0.14044375,0.5680714285714286,0.41455000000000003,0.0,-0.007674999999999997,0.4135204724409449,0.20938571428571426,0.19236034482758627,WBJ.F,0.000698199882300885,0.05898876404494382,0.05193075898801598,0.04839254180949413
385,WIIT,14.8,Low ESG Risk,0.5297033333333333,0.40604561403508777,0.0,0.47612499999999996,0.0,0.49069393939393957,0.38717759562841536,0.3649849056603772,0.37447575757575763,WIIT.MI,0.0003682714978761062,0.10674157303370786,0.10474922325787839,0.13354367923548355
386,Wipro Ltd,13.3,Low ESG Risk,0.4704724770642201,0.15583663366336628,0.24311917808219174,0.0449820512820513,0.77285,0.36876250000000005,0.314493298969072,0.30057796610169485,0.3629177606177602,WIPRO.BO,0.019472291894247786,0.35674157303370785,0.27851753217931646,0.2531941414770957
387,WiseTech Global Ltd,18.7,Low ESG Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.365,WTCHF,0.0055584613946902655,0.011235955056179775,0.0022192632046160675,0.0038888023267892387
388,Wix Ltd,21.5,Medium ESG Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.5486666666666667,0.023299999999999987,0.48414,WIX,0.0024546276814159293,0.0056179775280898875,0.003550821127385708,0.0037589591773138048
389,WNS Holdings Ltd,24.1,Medium ESG Risk,0.534715,0.4628888888888888,0.44271111111111117,0.23900000000000002,-0.9371,0.5369448275862068,0.389779831932773,0.41599253731343266,0.40855681818181805,WNS,0.0018701227044247788,0.19382022471910113,0.1213936972924989,0.11538511478134414
390,Wolters Kluwer,18.0,Low ESG Risk,0.4377785714285714,0.05639999999999999,0.1407,-0.09519090909090909,0.0,0.5106333333333334,0.2263444444444444,0.643375,0.6448,WKL.AS,0.012452308815486725,0.028089887640449437,0.016200621393697292,0.016899085904227694
391,Workday Inc,13.1,Low ESG Risk,0.5973738853503183,0.3681906137184116,0.48420666666666673,0.2580017543859649,-0.6705,0.6059080000000002,0.5454883870967742,0.5595466666666666,0.5323899999999998,WDAY,0.025905199122123895,0.40730337078651685,0.2237017310252996,0.23419159655136595
392,Workiva Inc,18.4,Low ESG Risk,0.7228,0.34151333333333334,0.9926,0.59228,0.0,0.688625,0.39164324324324323,0.7805230769230769,0.6675381818181819,WK,0.002586140092035398,0.056179775280898875,0.02663115845539281,0.03203230497558949
393,Worldline,10.7,Low ESG Risk,0.5489136363636364,0.49449450549450547,0.2732,0.4322,0.0,0.5395,0.55473381294964,0.5130179372197309,0.519234600760456,WLN.PA,0.0050654840831858405,0.21348314606741572,0.17554371948513095,0.16530980575464838
394,Yandex,23.9,Medium ESG Risk,0.5680965986394559,0.24971044776119397,0.061061538461538445,-0.09915675675675681,-0.5185473684210525,0.6256129629629631,0.27602131147540987,0.42828492462311524,0.416974117647059,YNDX.ME,0.002893569333185841,0.5449438202247191,0.3881491344873502,0.3790640905785811
395,Yelp Inc,22.3,Medium ESG Risk,0.4496857142857143,0.38741250000000005,0.023125000000000007,0.2732,0.0,0.4278,0.32482857142857124,0.5972500000000001,0.5699466666666667,YELP,0.0010712913557522125,0.03651685393258427,0.018863737239236573,0.01800275267476888
396,"Yidu Tech, Inc",28.3,Medium ESG Risk,0.40906966292134833,0.17007272727272726,0.30544705882352946,0.22750000000000004,-0.12010000000000001,0.4642608108108106,0.5030580291970802,0.32004548611111105,0.37421983298538586,2158.HK,0.0005380764606194691,0.7078651685393258,0.38681757656458055,0.4556910252415083
397,"Zendesk, Inc",16.3,Low ESG Risk,0.46282307692307684,0.2901296296296295,0.0,0.321025,0.0,0.37458260869565213,0.48081666666666695,0.31958749999999997,0.4067951612903226,ZEN,0.006646119759292035,0.10955056179775281,0.06369285397248113,0.056851822997818637
